url,type
http://tunga9.cl/cp/,phishing
https://www.flickr.com/groups/sun/discuss/104514,legitimate
http://taklim.ir/source/cxs/metu/1/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,phishing
http://reenact-test.in/group/vendor/random_bytes_mcrypt/xxxsaveddirectory/,phishing
https://www.top-topics.thefullwiki.org/Fraternities_and_sororities_in_the_Philippines,legitimate
http://inspiredelements.co.uk/db/Facture-MobileIDFR98A379847/Abonnement-IDCOMPTE98344538754638/0771e689b203c619fb415923e80057db/moncompte/,phishing
http://www.veganexplorer.net/007,phishing
https://www.resteralecoute.blogspot.com/2010/08/father-james-chesney-case-most-reverend.html,legitimate
http://oubwt.lfrfipzyydydnlkwuys.gq:38498/1972/05/04/bill/outside/rapid/clever-rare-suspicious-treasure-damp-mystery-lump-aloud-total-duke.html,phishing
http://easvarahospital.com/files/dhl/ecc06aeacdcc42022d4327cf401d27e5,phishing
http://cover-fb-safety.atspace.co.uk/cover-fb-safety/update-payment.html,phishing
https://www.mylife.com/jagsabourin,legitimate
http://ijoj2y.lucirabydevpps.info/82h2emw71i\nwww.thanonline.com/index.php?option=com_content&view=article&id=196707:340-&catid=104:-financial-&Itemid=443,phishing
https://www.hokiesports.com/april16/,legitimate
http://melanieavilla.com/,phishing
https://www.artists.letssingit.com/gwen-stefani-4mtxn/overview,legitimate
https://www.facebook.com/sam.townley,legitimate
https://www.organicfoodexpress.com.au/,legitimate
https://www.findusfast.ca/East-Farnham/Places-of-worship/J2K-4E7/75/pr.html,legitimate
https://www.en.wikipedia.org/wiki/Attack_of_The_Planet_Smashers,legitimate
https://www.welcome-tothe-black-parade.xanga.com/,legitimate
https://www.netflix.com/Movie/Ryan-The-Special-Edition-DVD/70037353,legitimate
https://www.jim-jarmusch.net/films/the_limits_of_control/,legitimate
http://100like.org/,phishing
https://www.en.wikipedia.org/wiki/Steve_Lawson,legitimate
http://iiwwdpqw.ru/upload/_dispatch.php,phishing
http://alpeteglio.it/988g765f,phishing
http://xxxvideotube.org/AdobeFlashPlayerUpdate,phishing
http://traynedbandes.com/killer/verification.php,phishing
http://www.gkjx168.com/images/?us.battle.net/login/http:/=,phishing
http://cndoubleegret.com/admin/secure/cmd-login=9f3885a038f82d43730038c8d9043a43/?user=abuse@iveco.com&amp,phishing
http://cgi-limitedaccount.com/webapps/9d656/websrc,phishing
http://fugeram-verdell.cowboysplayoff.com/viewtopic.php?f=29&amp;t=14118620,phishing
http://sefty-pages-masagge-inc.esy.es/indexx.htm...,phishing
https://www.myspace.com/slydehyde,legitimate
http://hismabeher.ru/sliva/gate.php,phishing
http://stcroixlofts.com/inc/manager/config/auth/log/acc0657b568082d792502f4a2a780341MTNhMDE1OGY5NGQxMjA3ODFkMTY0Yzg2M2MwZWYyMjQ=/resolution/websc_login/?country.x=&amp;locale.x=en_,phishing
http://lamiciacooking.com.au/css/online-banking/Validation/step2.php,phishing
https://www.connect.in.com/glen-hansard-wife-son/profile.html,legitimate
http://www.wolfcreekresortrentals.com/Verify_now/,phishing
http://pakketlevering.su/xo-track.jar,phishing
http://inclusiveguidance.co.uk/wordpress/shared/WeTransfer/index.php,phishing
https://www.myspace.com/billysloan,legitimate
http://jaycy.net/login/e86b86cceb6388a97bf2cbdaeb67447cMjg2MWRlNTExYzQyZTBjOTVkYTM4ZTYzNzhmYThlZTI=/myaccount/websc_login/?country.x=&amp;locale.x=en_,phishing
https://www.amazon.com/Fancy-Idiot-Flesh/dp/B000001BBY,legitimate
https://www.poptower.com/robert-patrick.htm,legitimate
http://centerminasph.com.br/oo/hbb/hbb/hbb/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.con.cn,phishing
https://www.123people.ca/s/brian+watts,legitimate
https://www.en.wikipedia.org/wiki/Joaquin_Miller,legitimate
http://www.beatelement.com.au/mgs/es/verification.php,phishing
https://www.audiobookvault.ws/?p=14610,legitimate
https://www.elyrics.net/read/a/anastacia-lyrics/left-outside-alone-lyrics.html,legitimate
http://safarihoppers.com/includes/js/uss/delta.com/index.php,phishing
https://sites.google.com/view/recoverypages404,phishing
https://www.questia.com/googleScholar.qst?docId=5008235137,legitimate
https://www.california.hometownlocator.com/ca/contra-costa/moraga.cfm,legitimate
https://www.logishotels.com/en/hotel-Hotel-Bellevue-4328.html,legitimate
http://zxpos.net/tpl/Chat/nuchinucah/sichimoca/laibancag/tzatocam/laizan/fotola/iavas.html?DASDSDADASSADHSDAS=DSHAS,phishing
http://xmaieuewu.org/DOC/docg/doc/filewords/,phishing
http://ceklnalebcbbfbma.cc /,phishing
http://mail.audio-corp.com/Dir/WebHosting/YahooMail/email.html,phishing
https://www.linkedin.com/pub/tom-horne/a/24/3b4,legitimate
https://www.en.wikipedia.org/wiki/Projet_Montr%C3%A9al,legitimate
https://www.overstock.com/Electronics/Arnova-10b-10.1-Tablet-Computer-ARM9-600-MHz/6131651/product.html,legitimate
https://www.cltampa.com/tampa/hunx-brings-his-punx-to-crowbar-plus-dex-romweber-duo-and-more-of-the-weeks-best-upcoming-concerts/Content?oid=2646932,legitimate
http://callusmiller.com/flycarfe/ghssjkdet/index.htm,phishing
http://datingamarriedman.net/wp-includes/pomo/moole/moole,phishing
http://noithatliti.com/main/images/smile.gif,phishing
https://2018microsoft0tlookweb.editor.multiscreensite.com/preview/a09ddcf0?device=desktop,phishing
http://24.33.131.116/limto1.tar,phishing
http://158.255.193.15:4331/2/hsbcnet_logon/,phishing
https://www.friedmanandgilbert.com/,legitimate
http://habiram.net/data/member/01039962518/bookmark/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,phishing
http://casonaplazahotelaqp.com/images/img/file/ginput/id.php,phishing
https://www.facebook.com/aleksandra.wozniak,legitimate
https://www.web.sau.edu/mbasketball/2011_12/news.htm,legitimate
https://www.en.wikipedia.org/wiki/Brother_to_Brother_(Gino_Vannelli_album),legitimate
https://www.oldies.com/product-view/4945D.html,legitimate
https://www.usgennet.org/usa/ca/state1/cacountylist.html,legitimate
http://www.shristihousing.in/Alibaba.html?tracelog=notificationtips2016310,phishing
http://aol.is-a-doctor.com/,phishing
http://6i3cb6owitcouepv.micropaysearch.com/picture.php?k=1nswsiv&7aec2ca779022bf82600cf122ce20c7e,phishing
http://vintagems.com/business/,phishing
https://www.alexa.com/siteinfo/artquid.com,legitimate
http://www.hanbek.org/eclipse/mini_counter/,phishing
http://www.digitaldream.cl/troves/,phishing
http://ogrodexmilicz.pl/08yhrf3,phishing
https://www.archdaily.com/154345/le-quartier-concordia-john-molson-school-of-business-kpmb-architects-with-fichten-soiferman-et-associes-architectes/,legitimate
https://www.accelerator3359.com/Wrestling/bios/snow.html,legitimate
https://www.infomat.com/runway/richardedwards.html,legitimate
https://www.miala.com/search/?n=10&t=p&m=date&q=%22Hollie+Stevens%22&trade=,legitimate
http://pedalpumping.club/ch.php,phishing
http://yenicigayrimenkul.com/ipic/0b1b93e1617695e65a39891326d11674/,phishing
https://www.m.warnerbros.com/,legitimate
http://guess515.fastmail.fm/files/replace,phishing
https://aliceupgrade00.weebly.com/,phishing
https://www.prnewswire.com/news-releases/merrill-lynch-announces-executive-management-changes-john-l-steffens-becomes-chairman-of-us-private-client-group-e-stanley-oneal-named-president-of-us-private-client-group-thomas-h-patrick-named-chief-financial-officer-72555672.html,legitimate
http://globalfinancial-security.com/secure/,phishing
http://hautecloset.com/wp-includes/tx/index.html,phishing
https://www.wildhorsefilms.com/,legitimate
https://www.slovenia-heritage.net/ik/ang/programi-09.stm,legitimate
https://www.wunderground.com/blog/timbersfan/archive.html?year=2009&month=07,legitimate
http://radiobalsamo.org.sv/libraries/knn/TlRNNE1qWTJOek00TkRFPQ==/?login=,phishing
https://www.thebell.net/,legitimate
https://www.myauteurs.blogspot.com/,legitimate
http://atom.8u.cz/uppdt/data/bin/,phishing
https://www.article.wn.com/view/2011/10/28/Tonys_Top_10_Spartans_got_one_more_big_game_in_em/,legitimate
http://rohida.uknowva.com/jpmorgan/update/2a30e3ad00d8ff28c8b6a0f7fc37e955,phishing
http://alldayaccounting.com/newdocusignmbncardcomfiledoc/,phishing
https://www.freepages.genealogy.rootsweb.ancestry.com/~picard/PierreGaremanditLePicard.html,legitimate
http://jidrex.cz/public/assets/frontend/zk/update/mailcontact.php,phishing
http://carpenterpencils.com/utilisateur/freemobile.fr/686516026bcc73fcc3f85981702cb856/moncompte/error.php,phishing
http://vehx01g7m5.hunterbfg.eu/kvikb2nv6z\nweneedtotalk.in/,phishing
http://cafsci.org/old/payment/Amazon/Billing_Center/login.php,phishing
http://falconprojekt.pl/components/gdoc/,phishing
http://zugzwang.me/1,phishing
https://www.healthgrades.com/physician/dr-michael-olivieri-yrkyr/,legitimate
https://www.taintwhatyoudo.wordpress.com/2011/07/26/reflections-on-sincerity/,legitimate
https://www.klwines.com/detail.asp?sku=993861,legitimate
https://www.youtube.com/watch?v=4S6hwQqRql8,legitimate
https://www.glassdoor.com/Salary/Matson-Navigation-Company-Salaries-E25406.htm,legitimate
https://www.kansascity.com/2011/10/29/3237675/k-state-game-report.html,legitimate
https://www.linkedin.com/title/underwriter/at-sun-life-financial,legitimate
http://serjoven.cl/sitio-antiguo/corporacion_serjoven/fedex/Ed/Ed/index.php,phishing
http://jphotobackup.org/RichardLipman/INVOICE4/docx/,phishing
http://www.kroyme.com/t67bg,phishing
http://91.239.24.140:6892,phishing
https://www.sacred-destinations.com/canada/montreal-basilica-notre-dame.htm,legitimate
https://www.vw.com/,legitimate
http://www.karitek-solutions.com/templates/system/Document-Shared302/doc/index.php,phishing
https://www.facebook.com/LeadingRealEstateCompanies,legitimate
http://abundantlivinghealth.com/form/,phishing
http://omgmeow.com/dp/lis/auth/view/document,phishing
http://info-carefoure.com/ss/sfk/homesfc.html,phishing
https://www.pam.wikipedia.org/wiki/Template:Navbox_generic,legitimate
http://2egjddcfdf23.blogspot.com.es/,phishing
https://www.en.wikipedia.org/wiki/2008%E2%80%9309_Kansas_Jayhawks_men%27s_basketball_team,legitimate
http://service-verified.cf/user-login.php?cmd=_flow&SESSION=aOfRTJ8EnI...,phishing
https://www.paris-cdg.com/,legitimate
http://pandavillage.org/googledoc/?c1c66c109b22d69a3dcbf78ca5a846d621e9927f,phishing
https://www.ri.gov/election/results/2010/statewide_primary/pawtucket/,legitimate
https://www.imdb.com/name/nm0946759/bio,legitimate
https://www.stthomas.edu/law/faculty/bios/hamiltonneal.htm,legitimate
http://mezuvop.com/febgt/scfy.exe,phishing
http://adminbox.org/adobe/,phishing
https://www.telegraph.co.uk/finance/newsbysector/energy/7553955/Publicity-shy-Trafigura-boss-Claude-Dauphin-may-appear-in-court.html,legitimate
https://www.melvinsternberg.com/,legitimate
https://www.mylife.com/djpre59,legitimate
http://rentafacil.net/clients/bb-library/Box/css/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&userid=,phishing
https://appleid.apple.co.jp.verify.informati.id.c8byfu1921.info/clients/exception.php,phishing
https://www.sacbee.com/2011/09/29/3949192/raiders-fans-ride-amtraks-capitol.html?mi_rss=Photo%20Galleries,legitimate
https://www.indyweek.com/triangleoffense/archives/2011/07/24/the-bittersweet-smell-of-success-with-its-stars-future-in-flux-carolina-railhawks-roast-fc-edmonton-4-1,legitimate
https://www.worldcasinodirectory.com/south-africa/witbank,legitimate
http://gfdkotriam.fo4j4wnq51hepa.com/,phishing
https://www.peeepl.com/people/agnes-cadieux/,legitimate
https://www.youtube.com/watch?v=tyPOSYCcsRE,legitimate
https://www.litldarlins.com/,legitimate
https://www.en.wikipedia.org/wiki/2010_Spokane_Shock_season,legitimate
http://www.selindia.net/wp-includes/images/hus/drive/contactform.php,phishing
https://www.tvlistings.zap2it.com/tvlistings/ZCGrid.do?aid=kcwedt2,legitimate
http://davinciresidence.com.ar/br/,phishing
https://www.stats.cfldb.ca/,legitimate
http://techkeem.pw/local/,phishing
https://www.leoslyrics.com/basil-poledouris/hymn-to-red-october-lyrics/,legitimate
http://159.45.130.158/,phishing
https://www.wordiq.com/definition/Combat_Infantryman's_Badge,legitimate
https://www.dragstripdeaths.webs.com/197074.htm,legitimate
https://www.google.co.za,legitimate
http://deozpiktqrawxluycsnjgmhvbf.android-update-60-google.com/,phishing
https://www.national.citysearch.com/profile/634358300/rose_creek_mn/wendels_auto_repair.html,legitimate
https://www.youtube.com/watch?v=VHZYDbludDU,legitimate
http://rererara733.000webhostapp.com/publick/revery/revery/1error.html?wo9SpDzhykZCx2HXhwi8IgYRqlqdqot&amp;expires=5183999&amp;signed_key=14750ef6ccc9d69c326c97bf81a1ac34,phishing
https://www.at1ce.org/themenreihe.p?c=Ice%20hockey%20teams,legitimate
https://www.en.wikipedia.org/wiki/Person_Theater,legitimate
http://thjacobsen.no/layouts/plugins/?,phishing
https://www.skillwho.com/lists/S/S0/552604/,legitimate
https://www.happyhorror.com/?p=342,legitimate
https://www.jetblue.com/,legitimate
https://www.people.famouswhy.com/tom_mankiewicz/,legitimate
http://douglasornellas.com.br/administrator/DHL/index.php?rand=13InboxLightaspxn.1774256418&amp;fid&amp;1252899642&amp;fid.1&amp;fav.1&amp;email=ranji,phishing
https://www.ballardinnarnia.com/,legitimate
https://www.hermanmiller.com/discover/eames-architect-and-painter/,legitimate
http://217.12.59.234/sats011.doc,phishing
https://ok.ru/dk?cmd=logExternal&st.name=externalLinkRedirect&st.link=https%3A%2F%2Fgoo.gl-new.com%2FZMt35,phishing
https://www.lima.areaconnect.com/,legitimate
https://www.mmafrenzy.com/tag/rob-kimmons/,legitimate
https://www.espn.go.com/mlb/player/_/id/6191/brandon-mccarthy,legitimate
https://www.ebay.com/sch/i.html?_nkw=Cry+Wolf&_armrs=1&_from=&_ipg=,legitimate
http://varsityauto.ca/u/ii,phishing
https://www.facebook.com/diskeeper,legitimate
http://fencnnccaaoacadb.org /,phishing
https://www.youtube.com/watch?v=he6gq3_hlSM,legitimate
https://www.movies.nytimes.com/movie/review?res=9A01E1DF1439E33BBC4151DFB7668389659EDE,legitimate
http://www.flagworld.us/seo/,phishing
http://president.vivawebhost.com/~appadocc/PDFonline/Adobe%20PDF.php,phishing
https://www.linkedin.com/pub/dan-blackburn/b/644/713,legitimate
https://www.rgv.org/my_network_tv/encyclopedia.htm,legitimate
https://www.philfilms.utm.edu/1/pi.htm,legitimate
https://www.greenworkscleaners.com/,legitimate
https://www.nichedesignsinc.com/,legitimate
http://tos.tw/924581251/PP18/,phishing
https://www.legacy.com/obituaries/greenvilleonline/obituary.aspx?n=melanie-baron-alpert&pid=152038721&fhid=5704,legitimate
http://iuvade.com/xkx7oa4,phishing
https://www.lbdedetizadora.com.br/wp-admin/js/www.paypal.com.update/.login___/signin8/customer_center/customer-IDPP00C324/myaccount/signin/,phishing
https://www.imdb.com/title/tt0780536/,legitimate
https://www.oakland.buyusedcarsca.com/,legitimate
https://www.blainemountaintech.com/,legitimate
https://www.newyorkcitymetro.com/limos_taxis.htm,legitimate
http://enmfonlfcfldbldb.tk /,phishing
https://www.raintheshow.com/,legitimate
http://54.186.122.120/wordpress/include/6eaff528e401d.php?m=login,phishing
https://www.myspace.com/beamon40351,legitimate
http://ib.adnxs.com/bounce?%2Ftt%3Fid%3D2430810%26size%3D728x90%26referrer%3Dhttp%3A%2F%2Fnewjamz.net,phishing
http://anthonycarducci.lawyerpublicity.com/jhg45s/,phishing
https://www.genealogy4all.org/NaplesC.html,legitimate
https://www.transitunlimited.org/Amtrak_San_Joaquin,legitimate
https://www.en.wikipedia.org/wiki/Solar_power_tower,legitimate
https://www.worthpoint.com/worthopedia/arthur-jacques-leduc-bronze-sculpture,legitimate
http://veipapeitee.net/rss/feed/stream,phishing
http://orderofguldan.gr/administrator/help/en-gb/290f938edc5620d6b496f8a836f0a6ac/,phishing
http://la-reprise-economique.fr/wp-includes/match2/,phishing
https://www.wadhaf.com/archives/2916,legitimate
https://www.artfact.com/catalog/searchLots.cfm?scp=m&artistRef=13L243377J&ord=2&ad=DESC&alF=1,legitimate
https://www.stucoaz.org/resources.html,legitimate
https://www.thetimesofnigeria.com/TON/Article.aspx?id=3452,legitimate
https://austellbusinessassociation.org/ib.absa.x/passcode_verification.php,phishing
https://www.mceer.buffalo.edu/,legitimate
http://residencyradio.com/g766d4ft,phishing
https://www.weather.yahoo.com/united-states/virginia/fairfax-2401348/,legitimate
https://www.kcapt.com/aroundkc/around_media.htm,legitimate
https://www.youtube.com/watch?v=qoPcyjHwxVE,legitimate
https://www.muppet.wikia.com/wiki/Edie_McClurg,legitimate
https://secure000-webpaypal.com/signin/,phishing
https://www.freepages.genealogy.rootsweb.ancestry.com/~vanhornfamily/vhcensus1880a.htm,legitimate
https://www.flickr.com/photos/yushimoto_02/1419176976/,legitimate
http://pdlheaotidrx.org/information.cgi,phishing
https://www.abebooks.com/book-search/author/brault/,legitimate
http://zylights.com/img/?http://us.battle.net/login/en,phishing
http://barbscentrefordance.com/wp-content/paypal/paypal/home/paypal.php?_session=&amp;a4b5d9ebb8684287db2160f36f5db414=&amp;action=billing_login=true,phishing
http://www.rocharbour.com/appfile/casts/index.php,phishing
http://laybycafe.co.za/payment/LB5YZIXSNQIY,phishing
http://kwaderrec.com/Baba/byte/,phishing
http://imifaloda.hu/x/box/dropbx.php?docs=view,phishing
http://91.239.232.145:1743,phishing
https://www.en.wikipedia.org/wiki/Lartigue,legitimate
http://xjbctcky.com/Images/?app=com-d3&amp;ref=http://us.battle.net/d3/en,phishing
http://hospicemanagementsoftware.com/wp-content/plugins/oxy3U490H.php,phishing
http://sansjan.net/gpcef,phishing
http://recont.sovancobellara.com/,phishing
https://www.en.wikipedia.org/wiki/Starz_Media,legitimate
https://www.wsn.com/football/norwegian-2-division-avd-2-fixtures/,legitimate
https://www.dianaswednesday.com/2008/05/maxime-bernier-promises-promises/,legitimate
https://www.opposingdigits.com/forums/viewtopic.php?t=2986,legitimate
https://www.baseball-almanac.com/teamstats/roster.php?y=1985&t=MON,legitimate
http://monacityhomes.com/Admin/365.HTML,phishing
https://www.marie-lascu.suite101.com/album-review-melora-a-la-basilica-a97483,legitimate
http://lionheartstationers.co.uk/modules/maofree_blockcategories/js/pastorjay/dropbox/dropbox/,phishing
https://www.omahacitylife.com/ocl/,legitimate
https://www.911tabs.com/tabs/d/dj_champion/,legitimate
http://bastidoresderondonia.com.br/ww55qzn,phishing
https://www.genforum.genealogy.com/protsman/,legitimate
http://iitss.co.uk/Adegoke-Damilola/home/info.php?cmd=login_submit&amp,phishing
http://voyagez-avec-nous.fr/inc/pgeditor/template/,phishing
http://cn.chiculture.net/0507/index.php?rand=13InboxLightaspxn.1774256418&amp,phishing
http://www.bibwebshop.com/RES1011/m1cros0fts/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&amp;userid=,phishing
http://traicaysaysongnhi.com/admin/cart/index.php,phishing
https://www.local.yahoo.com/info-52430817-paseo-baptist-learning-center-kansas-city,legitimate
https://www.manta.com/c/mtkcj8b/starz-media,legitimate
https://peringatan00011.wixsite.com/mysite-2,phishing
https://www.magicvalley.com/news/local/west-end/after-pilot-program-filer-seeks-feedback-on-recycling/article_4bb91626-05d6-11e1-89b2-001cc4c03286.html,legitimate
http://78.108.93.135/blackpos/p4n3l.php,phishing
https://www.nature.com/modpathol/journal/v15/n1/full/3880494a.html,legitimate
https://www.new.music.yahoo.com/mysto-dysto/,legitimate
http://mxp1079.com,phishing
https://www.forums.ddo.com/showthread.php?t=321145,legitimate
https://www.collectionscanada.gc.ca/livres-d-artistes/026001-2090-e.html,legitimate
https://www.trekmovie.com/fan-reviews-star-trek-film/,legitimate
http://dblocker.info/direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3RyLz9pZD04ODg2NDMyMTExOTIzNTkmZXY9UGFnZVZpZXcmZGw9aHR0cCUzQSUyRiUyRnBoeC5ibGV3cGFzcy5jb20lMkZkaXJlY3QlMkZhSFIwY0RvdkwzZDNkeTUyYVhaaGJuVnVZMmx2Y3k1amIyMHViWGd2Y3kxMlpXNTBZUzFoZFhSdmN5MWpZVzF/,phishing
http://rootprojects.co.za/standardbank/,phishing
http://www.3designcenter.com/blog/wp-admin/network/other/index.html,phishing
https://www.allaboutjazz.com/php/musician.php?id=6679,legitimate
https://www.en.wikipedia.org/wiki/Frank_Reginald_Adams,legitimate
http://www.analar.az/public/bebe/AutoDHL/DHL/deliveryform.php,phishing
http://penwithian.co.uk/hyperventilate/sporran.js,phishing
https://www.xraymypc.com/process/G/GPG.DLL.htm,legitimate
http://173.216.247.74/ase5.png,phishing
http://www.cambuihostel.com/bin/chase/02ebb610d1b74b89ba8c9ddce31f2964/,phishing
https://www.youtube.com/watch?v=T4IjqDHiiGw,legitimate
http://null77.xyz/JKFC241/,phishing
http://91.239.25.199:6892,phishing
https://telegra.ph/Bitfi-John-Mcafee-Airdrop-Promotion--ETH-BTC-TRX-AIRDROP-09-12,phishing
https://www.wiki.answers.com/Q/Who_was_Horatio_Gates,legitimate
https://www.blog.mlive.com/ganggreen/2009/07/marquise_gray_travis_walton_ma.html,legitimate
http://annstringer.com/storagechecker/domain/index.php?.randu0013inboxlight.aspx?n,phishing
http://gusevpni.ru/wp-content/languages/crypt/,phishing
https://www.realtor.com/blogs/2011/04/08/jason-reitman-selling-beverly-hills-ranch-house/,legitimate
https://www.manta.com/c/mtb6bsb/newport-television-llc,legitimate
https://www.youtube.com/watch?v=lbSQ-_sp3tY,legitimate
https://www.classmates.com/directory/public/memberprofile/list.htm?regId=8721830697,legitimate
http://flamencoengineers.co.ke/media/editors/csc/mail.htm?cmd=LOB=RBGLogon,phishing
http://homa-forex.com.au/memo/index,phishing
https://www.stlyrics.com/lyrics/bewitched/cityoflove.htm,legitimate
https://www.facebook.com/pages/%C3%89ric-Lamaze/28517926206,legitimate
https://www.nashvillecitypaper.com/content/city-news/judge-dismisses-former-councilwoman-pam-murrays-defamation-lawsuit,legitimate
http://pesahemlitt.ru/zapoy/gate.php,phishing
http://41.185.102.103/,phishing
http://likeyouwishes.com/newfolderrr/av/ac/ad/b35ca08f284e1c5a16ee9c55be6d6712/,phishing
http://letters.usa.cc/img/last.php,phishing
https://www.watchcartoononline.com/anime/dears,legitimate
https://www.manta.com/c/mmdsn5x/dean-searle-attorney,legitimate
https://www.bookfinder.com/author/hilda-stahl/,legitimate
https://www.edinboro.edu/,legitimate
http://editurauranus.ro/marketing-online/admiin/,phishing
https://www.genforum.genealogy.com/dawson/page4.html,legitimate
http://angelhairdesignsbydawn.com/dpbx3,phishing
https://www.manta.com/c/mm2x2c2/kmxv-93-fm,legitimate
https://www.stats.theahl.com/stats/game-summary.php?game_id=1003906,legitimate
http://alstone.co.ke/alusr,phishing
http://juleswham.com/avprk,phishing
https://www.u2tourfans.com/u2-daily-tour-news/2011/6/29/u2-fans-converge-on-montreal.html,legitimate
https://www.platinum-celebs.com/actresses/alexandra-stewart/,legitimate
http://mail01.tinyletterapp.com/HAYART/good-evening-how-are-you/12140389-taw0tarj3.gq/orpxem3/02326/,phishing
http://www.maboucheensante.com/UCtrl/scripts/kcfinder/upload/files/verify/update/azayyy/indexx.html,phishing
http://xulevil.de/feeds/client.dll,phishing
http://navigationupgrade.info/fonts/webfont/chase/Chasebank/Validation/step1.php?cmd=login_submit&amp;id=ca39e3ffdab8fe6d2d6df4eb2e1e9bffca39e3ffdab8fe6d2d6df4eb2e1e9bff&amp;session=ca39e3ffdab8fe6d2d6df4eb2e1e9bffca39e3ffdab8fe6d2d6df4eb2e1e9bff,phishing
http://simbatools.com/giveaway/,phishing
https://sites.google.com/site/info7i15200031100i/,phishing
https://www.familytreemaker.genealogy.com/users/a/n/d/Carl-D-Andre/COLMA5-0001.html,legitimate
http://swisscom.myfreesites.net/,phishing
https://www.sing365.com/music/Lyric.nsf/Bloodstone-lyrics-Judas-Priest/3610BC3E1322636A482568CB00057C4D,legitimate
https://www.lib.uchicago.edu/e/su/cja/research.html,legitimate
https://www.wpamurals.com/sanfrancisco.html,legitimate
http://kul.one/media/shippingdoc.htm,phishing
https://www.qualityhoteldorval.com/areainfo.html,legitimate
https://www.semperparatus.com/cutter_desig_general.htm,legitimate
https://www.fukgames.com/free-games/1401389/yoopa,legitimate
http://xa.yimg.com/kq/groups/16286075/2060144/name/Chase+Bank.htm,phishing
http://www.giatielements.com/wp-log/security/,phishing
http://www.onlineparaggelia.gr/matala/Adobe/index.php?ktdlt=abuse@ffa.ab.mu,phishing
http://bmssbangladesh.org/yhaa/index.html,phishing
https://www.tv.com/shows/sagwa-the-chinese-siamese-cat/cast/,legitimate
http://aquadryplus.com/wp-admin/jp/usaa_com/inetlogon/servelet_usaa/pin.php,phishing
http://www.mb01.com/lnk.asp?o=9280,phishing
https://www.archive.org/stream/pierreletourneu00cushgoog/pierreletourneu00cushgoog_djvu.txt,legitimate
http://kaleimailealii.org/wp-includes/js/tinymce/utils/Purchase/,phishing
https://www.legendsofhockey.net/LegendsOfHockey/jsp/SearchPlayersByName.jsp?let=P,legitimate
https://www.tidningsarkivet.se/nyckelord/?nyckelord=by,legitimate
http://galolaranja.com.br/BofA/BOA/index/info.php?cmd=login_submit&amp;id=1a1de909818665673016a177a6e95ffb1a1de909818665673016a177a6e95ffb&amp;session=1a1de909818665673016a177a6e95ffb1a1de909818665673016a177a6e95ffb,phishing
https://www.william1.co.uk/t6.htm,legitimate
https://www.creekgov.net/,legitimate
https://www.reunion.com/williamwightman/,legitimate
https://www.bruiserfilms.com/,legitimate
http://shinlawoffice.com/online/order.php?.rand=13inboxlight.aspx?n=1774256418,phishing
https://www.faqs.org/docs/Linux-HOWTO/Linux-Gamers-HOWTO.html,legitimate
https://www.patrickmurfin.livejournal.com/99739.html,legitimate
http://blackcanvasphotographers.com.au/1xlsx-file/index.php?userid=abuse@jamberrynail.com,phishing
https://www.google.com/a/turriago.com/ServiceLogin?service=mail&passive=true&rm=false&continue=https://mail.google.com/mail/&ss=1&ltmpl=default&ltmplcache=2&emr=1&osid=1,phishing
https://www.roseoakcreations.com/index.html,legitimate
http://www.agrepres.com.py/b8/,phishing
http://mumsted.net/,phishing
http://kf25zx.com/images?http://us.battle.net/login/en/http://www.toitoi.com.tw/wp-admin,phishing
https://www.metalunderground.com/news/details.cfm?newsid=40820,legitimate
https://www.freepages.genealogy.rootsweb.ancestry.com/~delarocque/HTML/people/p000000r.htm,legitimate
https://www.britishpathe.com/record.php?id=26317,legitimate
https://www.twitter.com/IamDonCheadle,legitimate
https://www.mahalo.com/darren-oliver/,legitimate
http://ba-tango.com/spet/aol,phishing
https://www.news.yahoo.com/google-com-ranks-seochampion-com-1-search-engine-100026889.html,legitimate
https://www.corporationwiki.com/Florida/Boca-Raton/martin-getchell-plumbing-inc-4005302.aspx,legitimate
https://www.linkedin.com/pub/manuel-romero/14/28/475,legitimate
https://www.facebook.com/people/Donald-McIntosh/616969126,legitimate
http://quintadaportela.pt/wp-content/languages/plugins/lovema/wealthmanager/tt/best,phishing
https://www.en-gb.facebook.com/susan.aitchison,legitimate
https://www.aircraftone.com/aircraft/registrations/argusville-nd-58005.asp,legitimate
http://208.113.129.138/pessoa-fisica/acesso/,phishing
https://www.cltampa.com/tampa/diane-glancy/Event?oid=2713697,legitimate
http://beyrockrenovating.com.au/all/,phishing
https://www.cbssports.com/nhl/players/playerpage/273230/joelperrault,legitimate
http://cyrilunrun.com/07ubcvl,phishing
http://windowsupdatecache.com/,phishing
https://www.madisonpharmacyandgifts.com/,legitimate
